100000
4873.609,7433
6770.023,-330
-9137,7198
1639,1528
2304.084,2032
3108.377,7950
-4345,1982.678
1497.025,9405.784
6503,1428.085
8621.646,2275
6301,7792.837
7873.45,-1152
8351.774,-8061.155
-7351,-3200
1496.882,-7823
4732,-1703.765
-1897,1544
-4961,5801.391
1594.362,-2959.149
-4530,-1417.416
729,9268
-896,-1194
6655.703,7283
-5762,-1243.461
3582.002,-6206
-7381,-1045.421
-7528,3003.225
-5772.777,-4052.64
-6326.992,-6560.453
-8813,2850.805
-6107,-2968
-5515,-8586.882
-1744.732,-4453.08
-8874,2671
-549.337,-9566.36
7007,-5153.812
-4892,2193.369
1681.126,-4848
102,-8222.52
-4202,-7391
4202,-907
1427.836,9115.107
181.474,1102.919
8036.607,129
-3571,-3980
-930,697.582
-4450.98,-5078
555,7134
-6592.624,4865
-6942,-3134.138
1518.361,8061.644
-1180,-7390.534
6359.762,-2724.764
-4822,9910.274
1198,-6744
698,-2347
3108,6528
-4198,-9462.446
-5360.876,-791.909
4803.172,8122.077
2860.871,-3587.128
-9239.872,-263
7760,8040
-7108.517,-6170
-6349,-5424.093
2458.279,2466.81
-2823.332,6735.037
-1845.826,-7188.808
4058.328,-9675
2639.942,-3266
-9761.345,-3642.525
3797.754,-6524.847
3163.122,2577
1901.641,-8095
-651,-6360
-2735,-3075
3825.366,-2929
-2166.218,-4426
-805,-4201.076
7638,-3338.319
-8336,-5419
1163.739,3644
5884,4466
-5293,7183.955
1118.284,5800
9072.312,-9446.16
-4679.411,6579
4286.59,-5082.941
-5058,5815
-9857.071,-9189.049
-1961.789,-9675.654
9712.893,-3043
1026.654,9376
-490,207.237
7036,5053
-2414,-4935.241
7088.569,8527.296
-3852.499,6977
-5638.506,3588
5079.289,-3601.741
-6976.53,3014
2239,6331.765
-2702.743,-3371
721.619,2342.964
-9472,171.594
-8557,-5200
3550,-5399.806
-2249.026,8336.394
-4281.345,-1632.595
2793,-4312
3995,-4896
1512.858,4921
-719,3689
-1389.759,7968
9389,2862
-9841.693,8022
-5272,6958.907
861,-4301
8221.033,-294
-6798,-3383
9055,6586.716
9794,-3078.747
-7188,-6342.655
-6761.506,5065
-9766.028,-8788
-1625.571,96
735,-6060
-5341.77,-7728
9498.737,1795
-177.802,2578
-6814,1809
-6368.552,8413
4463.889,-3666
6798.766,-7177.108
-3575,-5858
621.704,-1877.501
-7039,7428
1460,9259.169
2621.855,-4685.316
4175.798,-5354
-6157.346,-2628.064
2103,-6378.661
3614.02,8216
-4502,-2615.095
1472.297,-8894
2015.791,-1483.179
1851.994,-4798.882
-3526,8115
-6984.151,-3270
4811,3620
-2686.437,1648
-4564,-361.417
-1043,-9943
5283.998,-9359.244
9464,6314.76
-4866,6842
-5335.281,-4981
416.984,-2539.305
-6482.135,3484.675
-9905,9726
-5466.065,3564
-9178,-58.988
-1976,8967.746
6260.869,-9699
412,3560.888
7246.27,-5939
1299.021,-9195
-2903.263,6025
7725,-3236
1083.808,7214.454
3858.881,5379
-3441,9151.164
3901,3721.258
4112,9203.381
-5292,621
1870.163,4796.638
-4156,4040
7834.572,-9794.29
1975.394,1041.133
5022,4676.156
-8820,9649.378
-4569,4274.609
-377,-6089.958
-6196,7492.858
-8539,1329
-8762.112,-5595.814
-4299.824,3328
4492.245,7553.876
-5136,6241
-6734,9117.032
1568,-5884.142
-2638,-7720
-3399.134,-7235.428
-4104,-4822
-4376,-4482.21
-8531.293,-6751.923
5530.608,-1425.417
-3960.938,-6217.205
-9857,1099
-5010,8089
498,-870
-6863.59,5933.775
7255,1221.974
-1312.21,-5938
1969,8899.948
5966.158,-9196
5637,-6160.071
-2051.141,-1988.659
5208,690.675
2906,-5682
4970.738,8396
-9539,3902
-2573.207,519.064
-7417,8283.715
2163,672.51
1663,123.635
5311,-3405
5941.713,8208.014
-6102.948,3643
-9268.946,7305
4323,-3622
702.898,1161.671
8156,1181.48
7578.254,4862
9158,-8187
7094.176,-8552.311
-4331.347,4899
1277.835,1702.389
9457.582,-6552.247
-2012,-4370
1136.512,7124.51
5832,885
6096,-8234
-6338,-1987.228
-6009.311,-3905
7419,2318.779
-6559.089,-5549.524
-1198.945,-4125.839
-3795,-3055.347
-3955,9583
5282.38,8977
8922,5814
7732,8524.276
-547,5398.718
-396.24,-1947.313
5910.7,9878.428
-3127.541,-8390.761
-6440,3746.572
5737,-5605
-5114,-7360.767
-9463.633,-6619.386
7535,4637
5707.71,-1396.71
2736.925,5759
-2082.619,-1262.1
-5970.491,5480
1657.153,-3568.355
136,-3272
-8417,8710.947
9793.439,7194
6524,-3386
-3673.746,7664.464
-9210.16,-3586
-6334,7986.876
2546.684,-2179.73
-3211,-7701
5779,7162
-6652,-4302.382
5759,-9523
-5822.884,-894.072
8527,1714
1644,5447
-2630.376,-9212
-3205,2367
7902,9752.492
-8172.081,6820.582
5608.026,9429
1785,-3447.642
-929.624,9835
-3002.649,-5651.39
4401.257,3290.778
-9576.615,-266
5235,-3881
961,4180
7528,-8472.729
-3549.257,1462.421
9931,-2031.129
6695.789,-6964.487
8670,9498
-5475.218,6853.339
-6675,5776.826
-5378,-4460
5846.485,9633.285
-6511,-486
-2355,-1056
8267.616,9626
8056.687,9030
-4750,-3137.378
6493,1691
5727,-3724.866
-3901,-200.21
-1509,175.788
-6778,4903.704
8993,-6158
7872.691,-3022
-5987,-6624
8257.4,-5939
-6083.377,7619.231
6743.677,-6695
3377.97,-2074
-640.334,9178
9999.616,-1454.472
-5628,-6925.565
-9197,7314.172
1743.684,1055.477
-9407,-3624.977
7151,-6235
1876,4150
8644,-5803
1214,-9817
-2086,-5782.254
-8074,-7501.916
4959.987,-3184.231
-1989.679,-480.167
1539.179,-3016.492
-5924.516,-6062.427
-9646,7536.507
7717.965,-7346.819
2804,8981.888
9622.635,-3930.977
-2002.135,-4003.846
-1395,8433
5115.012,2717
8508,7265
-9253,-1815.174
-2357,-159.424
-6858.0,9069
706.668,-3224.429
3131.678,-8134
2311,721.285
8801,-7565
-1776,2331
-8004.715,-9202.784
-4264,7719
2819,-3761.391
-3641.93,-6676.682
-294.448,906.631
-7009,3512.292
1205,-7809
8950,-2939
-8416.712,-3066.439
-6910,-8962
3850.991,-4914.273
-6782.67,-3167.541
-9060.16,-6652
5655.746,-5840
7958,995.236
4845,905
-8715,5383
-1214,9336.875
8099.164,-8029.964
-907.699,-6931.527
190,5319
-9425,2852
-3388.533,-4477.32
-6803,-7828.763
-4668.676,-1445.427
-9421,-5283.932
1072.224,-9343.039
-9950,-5940
3689.485,-1094
5611,-1593.621
-2922,-9744.59
7640,-8642
-9790,6939.456
-4976.684,3218.033
-5289,8447
-697.887,599
-4453,2394
5319.641,2749.049
-4059,115.033
2877,1762
-8060,-6776.906
-7114,-4787
7292,-6649
6988,7940.689
868,1973
-2338.857,223.576
910,4396.177
-5860.546,-3261.914
6211.135,-9174.183
4765,-9295
-8806,-3702
5602,9767.261
8378,7846.979
8946.017,3024
-9206.067,-6822
4013,-1078.376
-2989,9983
2839,7608.728
9763.918,-3059
2437.877,-5363.143
4649.286,5425
6243,7009.966
7435,-4895
-6004.489,-4122
-4126,3855
2310.601,-3260
-8166,-5398
9710,2401.59
-574.396,865.653
3563,5141
787,7820
-1970,-3304
5518,-9529.469
-4321.627,9356.951
-7684,4163
-5359.04,-5062.089
-57,-6552.033
-6103,3048
368.817,7246.94
-9413,1508
-5130.987,-7971.074
739.21,5472.008
-8346,5912.845
-4520.551,5384
-9766.774,-4380.096
-6699.568,3796.439
5920.682,2279.406
-5491.315,6593
2369,4326
8133,-1126
-5511.157,-6637
-4165.093,502
-3866,-713
-3641.036,1990.705
1456,9403.429
-9236,-7342.978
8223,-2325.2
-6910,-6598.591
2667,-5593
4269.48,3117.621
-2116.763,-4885
4580.826,6485.1
1688.618,4156.454
-5606.057,-8023
2706,-9403
5677.749,-3315.763
5168,-4909
-7289.563,6519.218
2589.759,5128
8566,-5463
-3393,4929.299
2445.636,-9763.725
-5125,7221.658
-5936,-7575.425
7695.321,882
-6777,6860
6432.493,8772.174
-8631.854,5516
-4166,-9005.182
-1410,1356
7783,-8928.377
-2289,-6067.794
-3218.994,8093.711
3623,3601.533
5374,1360.127
2875.289,9817
2747.235,-608.027
-6529.855,-4220.467
-8307,-6936
6443,-5723
-566,-7493
-9140.285,4887
-5176.592,-4836.51
-9893.696,6846
-7182,-5920
5477.095,6003
-1942,4509
-3635.78,2085.059
-4260,3896.762
-2778,-2071
2002,-7183
-6618.196,6157
-4771,9531.565
8792.92,9195
9821,781
7479.765,-1583.963
-6788.489,1542
5670,6360.413
-1724.804,6644
-3353,7205.6
-5286.593,2697
3232.629,7758
4241,4441
7272.345,5382.31
-9484.694,1065.882
1754.297,5150.173
-2438,-4807
-6145.11,-1426.586
-9673,8247
-6346,785.599
-4980,5051
-1204.424,258
9663.873,-834
336,-9057.662
6002.719,-3207
9960.742,-6405
4130.991,4316.597
-7020,7499
-3468,-1409.109
7558.45,1910
-6101.327,-9863
-8276.51,6420.404
1332,-1031.708
-6479,4388.853
-3311,4468
6762.511,884
-9744.227,1731.175
1102,-4062
-3724,-6895
8107,9836.784
7278.505,-9356
-1005.334,-2306.497
205.379,-3826.393
3803.481,-3591
9165,-393
-3094,2816
-6048.934,-6755
-9839,-1264.545
7783.947,-7360.671
9057,6595
9203.298,5268
9119.062,3162
-5607,3872
1995,3426.215
9820.299,-6885.429
9861,9345.611
5392.779,6695.347
-5048,8349.256
-4305,7820
-5336.539,9660.81
-1669,-4066
-1041,1248.164
701,-1726
2392,-4210.709
-3261,-1357.673
4572,-128.207
-8544.481,-4536.944
-2773.958,-7324
-2416,-8718
-7533.82,3930
8730.8,-4439.925
2596.354,3664
-8422,-3156
-9269,-591.686
-6337,-1327.08
-8019.546,3519
953,7249
-3149,6928.469
-4880.085,-6209.341
-417,9920
7228.466,9441
-6182,-6401
-4706,-127.542
-4426.885,8365.878
7513,-59.635
8067,-6675
2865,-7349
-4402.906,9658.599
-380,2324
8275.635,4687.338
4371,1298.752
7430,8618.074
1651.91,-6743.39
-3562,-1093
-1453.57,-9984.391
3209,5588.637
936,6502
-1871,3707
1301,-4781
-5607.248,8181
-7729,-1699
4.931,1938.351
-6660,8391
3341,-2088.59
-8050.608,-1631.0
-4132,5858
-8972,3285
6710,6557.316
7264.279,-6819.91
7444,-6249.696
1932.329,5317.429
5847,-1429.183
-2961.774,5491
-5079.439,4610
7743,4500.626
5889,-4170
4677.379,-5922
3278,-3678
-4249.15,-2328.412
148.742,7526
195,-9180.677
-6118,217
-3733.681,7758
-2896,1849
-7264.722,-5981
-1220.246,-8031.567
8652.893,-4221
-6253.556,-1178.035
-3406,5099.349
830,7750
1729.996,-624.924
3133.276,296
-8895.668,9051
-9993.62,-7463
1747.343,-9772
-159,4458
-7975.996,8164.567
-9739.774,7279.236
7135.747,-5921
9755,6664
2187.407,5644
-7533,7038.998
424.303,-6537
4796,-140.271
395.184,-9419.815
4083.368,-8090
3931.974,-4451
-733.873,-3247.028
-6646.61,2803
5393,-7600.995
-7151,5801
-3431.214,9230
-9866,-4900.91
2667.148,-1209
3520,-6415.567
-1842,9050
363,6777.06
-5474,9952.355
4119,-311.514
693.887,-6617
2309,-6174
-1703.731,-6864
9651.263,-3908.315
-6120.597,3441.25
-3422.269,-7139
-9208,4507.033
-6956,499.349
5578,-6333.332
6091.658,-4771.755
5929.509,-2683.798
411.802,2466
-2474,5978.118
6685.81,3136.904
-9718.78,51.608
6096,-531
-5918,-3289
4903,8711
1008,9156
-8726.231,-4695
-7045.225,1373
9005.25,-4872
5913.545,-8659
4323,2409
5309,2111
-5144.717,-9129.935
3587.816,4670.024
-3845.548,-4150
2581.72,4062
1669.947,8359.49
1525,-9729
9346.122,-2058.783
8164,932
-4326.439,-5124.596
-1225,7831.883
9873,-5302.582
-9682.044,-1478.693
-8080.274,-1316.284
-9128,2605.118
-732.481,-9322
6811.513,9092
4957,-2710
-1595,9558.218
-9125,-2883
-3047.166,7424.748
-5754.39,-1230
5493,2305
9388,4102.381
7636,-2465
6875,7878.705
2793.767,8430.024
7396,4932
4542.876,-2749.795
-9888.678,5689.688
754.742,-333
-6352,7266
3609,5092.649
4865.909,3752
-4294,5142
8586,-6069
-3780,-2107.798
2238.496,653.726
-7209.982,7008.417
-6702,-25
-1939.092,7337.734
7277,4546
-9574.963,8725.673
6159.936,3231.516
-1195.664,-9144
1992.891,6401
-1267,-440.082
6954.379,-1640.478
2145.593,-313.146
7977.36,3624.007
-1566,-3163
3090.62,-4485
-2119.14,-5091.623
2520,-7923.101
-4364,-9733.546
-4610,7605
6764,6083
-678.747,-8694
-4239.044,911
-340,-3649
-7888,8250.787
-1205.48,6559
5463.034,1511.24
-6360.238,2029
-2646.071,7927
-6312,-4682.08
3221,-323.543
2459,-8100
-6314,2811
-1270.358,370.854
2436,8472.441
-2201.283,-7279
6550,8232.723
-6001,-8463
-1136,-5023
-8006,-4667
-7076,-1360
1560.08,-8228.523
-9637,-7977
500,2736
-7399.665,-5718.019
-6605,1221
-2074,-2485
-5553.965,7945.95
-9461.158,-6582.483
-808.359,-7903
4836.622,2038
-6311.887,8870
-9141.473,868
-9313,7504.201
6079.841,-5938.41
629.523,1657.931
-9734.083,2436.096
-1043,-9052.608
-7616.656,7401.303
-132.588,-8227
-3033.523,-6121.48
8464.056,-6110.447
-6896.936,-6036
-2024,1849.021
9856.508,-9284
-6148.233,-6896.387
-9146.54,9750
8393,4598
-1371.801,6824
-4640,705
2106.251,-666.097
-6541.753,-5907.557
9668.403,-8022.283
-1026.076,5245.974
3393.685,740.693
-5561,7657
-8531,-5523
1176.17,-3801
9801,-6978
-1924.697,7099
-9178,-2630.183
9060,-5125.049
-1375.298,-3360.236
9272.551,-1106
-5287.913,8541
2225.274,-1419.407
-337,1218.846
6830.17,-5714.21
8592.948,-1341
6819.214,-2304
-2598.209,-9636.134
-6315,-4299.887
-9041,4362
-2471.326,-1853
-9019.923,-9647
-4641.919,3285
6646.421,4833.177
2772,4276
3992,5769.987
3906,-1451
2692,8205
-4150.656,2776.779
7434.64,-9965.005
2685,-5771.598
7487.907,-1817
-4473.986,8514.279
970.328,-2454.755
-1923,6844.667
-5305.882,5869.775
-2344,-7027.679
5235,-6888
-855.255,-9223
-8000.341,9023
1803,-592
-1334,-2891
-3580,-3113.135
-1062,-6828.272
-492.273,-8025.094
-2063,-7705
-217.969,8638
9775,-6415.234
9319.95,-6192
-5661.939,-3844
-139,-2236
8555.785,-2417.904
-938,-9795
5484,-5252
575,-2915.211
-7546,5051
7448.37,-414.632
-9901.851,-8365.407
-1570,-5815
-7325,-3796
-3855.64,2372.569
570,-8967.584
9363.597,-4623
-6640.355,7582.974
5093,9911.974
-415.315,1546
-4579.741,-668.518
1122,-2271.294
2802.305,8979.318
-7600.456,-584
352,-2944
-9121,-1834
1267.093,8070.94
-9061,-1895.194
-3002,2945.19
-9900,1496
-3833,6745.117
-7913,-5550
635.915,3815.466
-4298,-7909.274
6450,-5659.524
-3436,7003
3740.03,2600.842
3530.946,-6264
-9112.098,2498.893
-1313,9182.047
7501,1763
-5199.597,-5596.212
-8190.963,-746
-8438.171,36
9551.491,3484.133
-7909.556,-3413.671
2065,6838
-2824,-21
777,-2071.169
3316.182,-6741
7049,-1342.362
5162,7124
6375.982,-2778
-2094,-9237
-4025.379,6861
2343,-5008
2161,6923
7562.07,4125
-2518.186,9032.175
-8591,-5266.407
-4775,2334.935
7518,-5489
8281,-3491.05
6638,-5156.699
-5123,8113.239
-4978.331,121
-428,7514.22
3988.137,-9272.345
3663,-1455
8150,-7179.528
-5301,-2774.687
6415.68,7530
-540,9212
2133.515,-5536
8489.251,6311
-3075.096,-5968.2
-3579,7878.652
3421,-9097
-5125,4407.045
-4616,994
-1808.155,1717.915
-5096,9428
5580,8645
-2285,3257
-7550,-176
608.909,7786
9318.928,2965.73
-9308,221.97
-4106,6263.406
5331.817,-6330.549
-5613,4830.613
-4460,8035.06
2436.466,1117
-1584.169,-397
-3572,8058.737
-9414.922,-7604
-7836.565,-2482
-2440.409,-6909.837
1550,-6418
9165,678.617
-945,-4536.441
-8043,-9123.794
1009,4181.325
7310.4,7627
-3667.001,6633
4874,5275.788
814.482,5648
5884,5582.502
8713,-1793.281
-1746.114,132
-6389.713,-6967
-8413,1396.468
-5297,6230
648.016,-9161.02
7102.344,-6259.905
-3167,6067
4647.896,-1776.55
3648.39,-8892
-7023.398,3165
8571.893,-9461
-2043.945,-6103.429
3713,3923
4487,3776
1774.426,4260
-7140,1404
-9002.562,8224.37
9061.942,-8163
8121.008,7090
7839,6270.973
4657.228,-2339.545
-9865,2442
-4507,9630
-4767.077,3404
-9922,-9545.189
-7580,6027.814
-8893,-9035.675
-1048,8941.178
-2200,2841.56
5451,4157
-3113,840.614
-6659.81,6872
3105,7492
901,8466.938
7425,3146.733
5189,-1989.87
-5726.841,-3178
-2257,5266.147
4486.144,-2690.004
-3609,-5756
-2493,-5360
-3414.255,102
-181,3560
7886.735,-996.87
-9832.407,357
2348.803,-9396
9220,-6459
-8206.328,718.863
-3087.074,2207
-9786,-117.944
-76,-2157
-9158,-2291
-5191,6135
-6477.244,339
-5836.704,-9719.1
7722,-9806.034
-9873.838,5307
-8540,-9546.519
-9570.557,-1868
7032.94,4228
4243,9872.834
9206.352,4557
3086,-71.927
1597,-1695.607
136.242,1273
5685,5219.909
-933,-457.624
-324,-9291.731
8728.786,-5050.712
350.398,861.911
-8677.75,6559
7903.364,1369
4933,2948.71
-3525.541,-5349.524
-6562,323.851
8030,7657.698
-6359,-3831.703
-8147,-5417.926
-7998.062,2800
3800,8992.412
-2490,2030
-3692,1930
8994.752,-2453.731
734.672,4627.435
6997,-2696
-2823.862,-9187
2818.681,-107.57
-4734,-8962.854
9324.154,2279
8593.401,-4536
8411,6688
-7979.252,1897.731
3782,8051.668
3182,3733
-9823,2881
-5185.728,2431.89
-1834.815,4474.07
-6327,8121.739
8185.716,5361
8778.065,7821
-4999.99,9414
1730.001,6802
6788,6992.014
-4597.188,4623.569
4108,6748.867
1918.508,343.766
-2702.006,-8244.224
5149,-9138.137
1693.043,-2474.684
-3804.145,-5168.996
2225.333,2110
9918,-4512.212
8360,-2440.588
1982.247,-1651.306
9167,2174
7768,-3073.299
-1504,4434.517
603.998,-3551
-5403.116,-446.42
-5696,7309
-4676,6436.215
-2279.885,3444
6872,-9646
-468,8415
-6893,-7791
-410,-7200.961
-3020,-302
-910,-2410.497
7804.489,6353
-9141,7126.465
-8919.012,-5086.609
7456.397,-1823
368,-3628
6961,6818
8327,9175.323
-5418,6425
-9285,3922
-9656,8578
5871,5667.453
-686.439,7252.557
2403.875,-1254
1567.098,3008.546
2048,-9395.09
6559,3844.737
9850.578,-8400
1911.78,-6791.433
-8290,-7180
7959,-2120.049
6392,-8752
6972,360.948
-2610,-8450.701
-6481.009,108.192
-4850,5445
-1436,-8363
-6735,2295
506,-150
-6084.093,-4762
-8250.68,-1343
-9069,-3130
-6120,-9375
-2825,2260.727
-7071.793,1360
-121,-5008
-2751,2554.469
8508,9588.574
156.235,-81.042
2539.208,-4141
-422.186,2402
-7700,8709.814
-8732.808,-4818
562,3480.723
-469.059,6645
-2674.159,-6580
-6376,-6135.96
-2529,6933
1642,-7505
-1629,8109.752
-681,4480.87
-9870,-4824.669
-9258.358,8848.219
5573,-3011.578
-7458,7694.173
884.386,-9662
-6533.167,-1880
-6729.878,-7360.276
-1671,2265
2478.512,8622.744
6667,-9957.535
8190,-1.733
4126.9,8927.152
-4465.104,-5265
542,3944.772
-6164.14,-8817.743
7252,6340
-8522.802,-4437.884
5559,-9251.089
9266.524,6708
-7643,6822
-5908,1069
2593.573,-2996
-247.086,1302
4031,1377.793
1454,-6388.934
2360.433,79.621
6232.905,7924
-4352.052,1669
496.512,-3290
2770,6915.24
-6567.041,9200.386
-2191,6679.796
5904,-4948
-1937,-3837.051
1330,544.814
-190,1868.979
-2045,-111
387.847,3029.882
-4260.093,-3957.792
-795,5212.305
1128,7852
-1566,6644.286
2981.427,-5738
-8238.837,-667
-7092,-980
748.641,8126
5189,3654.403
6389.078,-3324.398
8205.492,-7039
6362,-2453
7842,-3923
3825,-1156
-5070,-3874
2951,-6502
6146.442,1499
-5066,6458.379
-5670.994,134
-6493,6975
5859.481,-2694
1482,9002.406
-4508,6278.452
-8430.673,9268
-4672.608,-3190.933
-3253.732,-3638.557
-6245,4289.578
2394,7278
-5363,8522.673
5490.045,3893
-8973.733,-1453
1304,5236.722
-2939,-815
-8456,9555
-3176.333,7784.75
5759,-5837.519
604.545,2993
2979,-9167
-6735.612,5719
-1466,3532.614
4682.403,510.308
-9524.233,-459.815
-2791.981,9239.013
389.686,-7864.965
-4346,-9167
-2791.159,-5323.141
5787,-9712
-2747.572,9807
4023.603,9675.476
-4044.087,-1516.45
-5825,6833
-3866.621,-3639.169
5096,-2738
-102.21,3861.315
6713,-8657
-3224.796,-2742
9870.061,-696
-937.077,-3395.167
1448.215,9204
-6435.212,-6369.258
9173.212,1149.832
-1861,-5431.802
5293.514,-1277
-351,-6146
-4400.943,-1246.25
6494.013,2038.061
1634.023,2819.794
7526,-1060.145
2657,5259
-5881,-7633.299
2033,-1957.873
6576,748
8801,-9861
3214,8500
7211.657,8417.998
7864,-7195.063
5193.93,-9661
7026,-2441.36
2377.043,4499
-3309.526,9191.639
-2325,8932.787
-8539.677,-9059.98
-8909.667,3972
683,-6381.272
5534.561,-7871.759
842.087,9212
-7599.432,4821
-6472,-1418.023
6003.296,-1737
4027,8923.136
2947.748,-9003
-4993,-2891.515
-6593,-1814
4589.572,2352.524
9771.373,6047
7008.813,-6922.064
4832.605,-6426
174,854
2809.789,-3768.865
5658,3682.746
-7037.596,-4099
-3015.792,-492.709
-9987,-8462
-5321.541,-5455.854
-9028,-108
934.181,475
-7773,-166
8952,-8083.904
5027.549,-2757.645
1786,5009
1612.822,-5663
-4826.331,-3793
8398.602,8626.574
460,-6269
-190.015,-5444
-4614.483,-4225.51
-5345,-451.598
2848,8097.799
-8597,-5790
7742,-3336.203
-6157,595.238
-808,-902
8275,7784
-5711,3614
4630.436,405
5872.844,-1110
1983.778,1391
-830,-1988
-5244,1935
1129,-5377
-645,-6264
-2506.359,4543
-752,9709.086
4028.947,-706
-261.234,6785
-9568.078,4353
4234.731,-9023
636,-3702
-8640,-3380
-9962,-1319.685
-8223.522,-7532
-8425,5142.715
-6968,-195.788
6542,-1684
-1936,159
-1480.69,-2214
9347.697,-9615.176
1967,5862.252
-6681.092,-3950.952
7738.022,-624.391
-9741.77,-2225.303
-6099,-3088.07
401.736,7871.553
3078.081,-8654.304
-2398.03,5386.545
-2874,-9379
-3603,-2487.846
-104,-992.619
-1337.942,-5168
8933.75,6084.784
-3214.962,-3663
7152.315,-2210.113
-2967.659,3094.318
-5293,-5714
4383.331,301.872
1208,3696
4999.895,9836.811
-3462,1974.522
-1850.435,-1525
8302.376,-73
289,-6243
-4771,5444
3547,1562.023
5032,-8425.773
-1026.404,-2625.859
-2017,-1248.17
-4279,8082.5
1018.83,-4339
-7589.979,7247.767
-4236.974,3375
-457.918,8519
-6446.442,-2545
-7926,-5499.862
1369,-4684
4443,1631
5299.708,-7503.659
-6030.402,-5208.705
9600.064,-2358.184
-6025,6356
625.145,-3364.152
5440,7389.879
9963.486,8883.839
8229,6677.368
8854,-2843.851
4720.748,6374
192,-3897.069
-5156.437,2893
539,371
87,-5679.19
-5203.432,1197
3041,9898
4041,8056.069
-2961.816,-3522
-5014,-3462.791
-184.101,5667.223
7357.159,5922
-7366,4190
3389.375,6884.922
-336,6512
-4373,3682
7009.203,-1089.488
6717,-1691.026
3361.616,-1404.525
9962.15,5222
9057,3344
1414,-9333.186
4351.068,772.587
-463.231,8836
-7963.137,-9825.683
1529.509,5692
4085.205,-606.795
2447,6456.847
2533,-1744.737
-8297,4937.485
-7163,-1769.444
581,-5594
5217,-5669
797.675,3444.944
-1511,5472.043
-1229,5425
3506,3882
-7334,-6821
-819.578,3350
-6656.453,-9731.006
8274,5366
6017.619,-1139
-991,4841.737
2996,-8325.196
-6594,-4073
-7157,-325.661
-5625,2060
-8767.067,-2161.044
1421,6644
3193.554,-698.092
-8034,9745.499
-2452,1831.224
1593,-8209
4975,-3838
-9288.804,1112.005
-6819,-5487
-5004,-7464.509
1504,2575
-7099.367,-8124
9099.589,-6329
6729,-9078
6844,-3457.938
-2701,4903
5708,-3393
-504,8774.808
562,9774
-244,3352.092
7624.056,857.109
8790.663,4607
-9293.525,9419
-7407.263,5901
3987.312,2002.158
580,-1620
2882.032,5703
-8450,-4824
-8946,-5178
-6.422,-9508
5756,5869.364
8560,1785
4236,3251.535
7799.671,8061
4737.142,5060.003
6559,-8662
-3310,55.051
-9805.605,3864
-3838.629,3048.729
5350,4914.355
683.671,981.931
7011,6874
8650,3304.596
-7538,-4446
3036.899,4131
-7817,-7192
-8258.162,-8189.61
-1293.792,8210
403.582,-5706.126
-5391.878,5234
-7331,2651.359
-4810.823,-5593
-7159,-2593
-2781.151,1725
8145,-6937.218
-8057.284,6523
-7898.134,7955
-1812,6016.153
-2589.834,-2217
1476,812
-8584,7251
7400,7979.163
181,-4635
-7373.479,1861.565
493,9053
7995,-4472.473
4253.579,2969.348
-3928.312,4762
2515.442,313.651
2419,-9797
-4653.231,-7626.085
5013,9606.107
-2158.852,-8620
-4523.312,9506
-9771,7096.819
-8107,1354.705
-6479,5047.246
7668,-8379.836
5985.232,3997.169
-9662.369,8107
1387.695,2600
8511.464,2444.507
-3512.39,9200.554
6565,-6422
2227,8653.805
9879,7986
4126,2525.805
8835,9921
-3548.884,-1047
-7793,1654
-2834,-1377
-5644,9671
3781,-4570.836
-6094.259,3735
4824,9677
-1553,3448.161
7436.929,7342.025
-1306.232,1034.161
289,-7652
3898.832,-7593
9326,-1865
-3836.488,347
7732,5435.473
2438.451,-3179.386
-6027.499,-422
7204,-1192.895
6622,-2217
-660.104,-214.635
5832.627,3913.062
5831,1908.031
-8394,3365
-7627,-2143
6308.748,6567
7887,9378
712.406,5060.945
2830,-7406.42
-3585.111,9217.654
8602.531,-6792.263
2490,7467.78
-8396,-7038.502
3791.052,1053.862
4836,-2865
-4815,2055
6558.285,-1168
-2153.999,-2143.66
4383,6950
-1934.106,-2001
-8580.439,-242.914
5766,-9924.761
-2020.726,9630
7054,-555
3037,-3397
-9714.168,-7693.089
1030.253,1779
4464.447,1089.771
-2547.764,-9156
9492,4200
-3676,-1491
5128.709,1727.748
-947,-4001.39
2523.044,-6495.489
-1290.865,6891
-3990.82,7348.726
9036,-4499.258
-6535,6049
3845.823,-1982.801
-8594,-7594
-8802,-2439
-4730.942,-9275
6569,-7740
5425.787,5320
-859,-9362.884
1432.078,7490.932
-5175,9080
1574.083,7126
-5902.892,2743.26
-3317.873,6148.049
5351.032,-8712
4734,-8289
-7585.714,-3597.174
1599,-2415.59
-1892,-9237.335
2672.484,-1020.128
1318,-1691
-4313,-4436.78
-2981.156,3810
-4130.245,-1235
1658,-1936.093
1215.86,-5859.313
-2790,1033
764,7012
-4475.493,-1350
-2566.772,6089
7070,4706.752
2795.014,4561
8126.201,-7345
120.336,7870
9781,1452.484
2502.723,-5087
-8016.952,-5213
-6559.517,2521.145
3205,-561
6841,-1595
3261.049,5420
9777,8364
2059,6269
3776.528,-6225.41
-1243,502.159
-809,8887
8721,-5047
2683,9535
-4567,7996.621
3123.934,4525
2943,-7747.841
-5443,-9768
-1291.855,7416.255
-2495,1978
4082.144,-3442
3936,-4126.49
8938,-1425.918
-2810.401,-6772
2910,-5310
-6800,-7290.262
-8182.54,1092
-2163.298,-1142
-4397,6049
355,-3533.46
3211,3498.046
4572,9296.651
5275,6663
-1787,-7105.971
